Local Date,Local Time,Close,Low,High,Volume
06-Jun-2022,14:39:00,147.5750,147.4300,147.7967,"306,272"
06-Jun-2022,14:40:00,147.7017,147.3800,147.7300,"307,910"
06-Jun-2022,14:41:00,147.6000,147.5641,147.8000,"330,414"
06-Jun-2022,14:42:00,147.9550,147.5700,148.0200,"445,752"
06-Jun-2022,14:43:00,148.1300,147.9100,148.3200,"578,684"
06-Jun-2022,14:44:00,148.2186,148.0100,148.2500,"266,096"
06-Jun-2022,14:45:00,148.0300,148.0100,148.2400,"188,036"
06-Jun-2022,14:46:00,147.8100,147.7500,148.0900,"295,518"
06-Jun-2022,14:47:00,147.5700,147.5000,148.0195,"304,839"
06-Jun-2022,14:48:00,147.6084,147.5500,147.7800,"202,496"
06-Jun-2022,14:49:00,147.2700,147.1500,147.6600,"292,727"
06-Jun-2022,14:50:00,147.4000,147.1700,147.5968,"217,801"
06-Jun-2022,14:51:00,147.3000,147.2200,147.4700,"160,706"
06-Jun-2022,14:52:00,147.3600,147.2200,147.4600,"194,782"
06-Jun-2022,14:53:00,147.3700,147.2700,147.5800,"215,362"
06-Jun-2022,14:54:00,147.6250,147.2710,147.6600,"180,775"
06-Jun-2022,14:55:00,147.5190,147.3800,147.7000,"231,246"
06-Jun-2022,14:56:00,147.5700,147.3800,147.5700,"146,384"
06-Jun-2022,14:57:00,147.3981,147.1900,147.5700,"204,715"
06-Jun-2022,14:58:00,147.3451,147.2842,147.4500,"134,506"
06-Jun-2022,14:59:00,147.2200,147.1900,147.4500,"203,701"
06-Jun-2022,15:00:00,147.8362,147.1900,147.8500,"420,719"
06-Jun-2022,15:01:00,148.1900,147.5159,148.2000,"401,715"
06-Jun-2022,15:02:00,148.0000,147.9800,148.2014,"226,005"
06-Jun-2022,15:03:00,148.0750,147.7762,148.1400,"177,634"
06-Jun-2022,15:04:00,148.1280,147.9024,148.2100,"182,749"
06-Jun-2022,15:05:00,148.0350,147.9353,148.1600,"151,241"
06-Jun-2022,15:06:00,148.0900,147.9200,148.1300,"205,355"
06-Jun-2022,15:07:00,148.2600,148.0378,148.4200,"337,794"
06-Jun-2022,15:08:00,148.0999,148.0400,148.2899,"162,323"
06-Jun-2022,15:09:00,148.0212,147.9700,148.2134,"173,357"
06-Jun-2022,15:10:00,148.0450,147.9900,148.1500,"181,470"
06-Jun-2022,15:11:00,147.9999,147.9400,148.1000,"148,382"
06-Jun-2022,15:12:00,148.1910,147.8800,148.2200,"231,394"
06-Jun-2022,15:13:00,148.1700,148.0500,148.2100,"171,765"
06-Jun-2022,15:14:00,148.1700,148.0800,148.2700,"211,335"
06-Jun-2022,15:15:00,148.3600,148.1512,148.3800,"284,806"
06-Jun-2022,15:16:00,148.2700,148.2000,148.4400,"323,926"
06-Jun-2022,15:17:00,148.2562,147.9800,148.2700,"289,969"
06-Jun-2022,15:18:00,148.1100,148.1000,148.3600,"178,065"
06-Jun-2022,15:19:00,148.1000,147.9700,148.1300,"168,546"
06-Jun-2022,15:20:00,148.1200,148.0200,148.1500,"95,939"
06-Jun-2022,15:21:00,148.1210,148.0400,148.1800,"136,202"
06-Jun-2022,15:22:00,148.0201,147.9500,148.1800,"213,445"
06-Jun-2022,15:23:00,148.1500,147.9900,148.1688,"95,125"
06-Jun-2022,15:24:00,148.0400,148.0300,148.2400,"134,670"
06-Jun-2022,15:25:00,148.0400,148.0100,148.1438,"97,319"
06-Jun-2022,15:26:00,148.0600,147.9100,148.0614,"142,798"
06-Jun-2022,15:27:00,148.2232,147.9400,148.2300,"185,822"
06-Jun-2022,15:28:00,148.3400,148.1900,148.4000,"162,656"
06-Jun-2022,15:29:00,148.2599,148.2300,148.3550,"110,610"
06-Jun-2022,15:30:00,148.2186,148.2100,148.3200,"134,727"
06-Jun-2022,15:31:00,148.0718,148.0600,148.3500,"186,241"
06-Jun-2022,15:32:00,148.1750,148.0700,148.2400,"114,984"
06-Jun-2022,15:33:00,148.3450,148.1400,148.3600,"109,330"
06-Jun-2022,15:34:00,148.4050,148.2556,148.4300,"209,469"
06-Jun-2022,15:35:00,148.2988,148.2900,148.4800,"206,898"
06-Jun-2022,15:36:00,148.3450,147.0300,148.4000,"130,056"
06-Jun-2022,15:37:00,148.3000,148.2100,148.3900,"135,790"
06-Jun-2022,15:38:00,148.2600,148.2339,148.3600,"117,897"
06-Jun-2022,15:39:00,148.3300,148.1900,148.3470,"105,836"
06-Jun-2022,15:40:00,148.4451,148.2601,148.4500,"106,135"
06-Jun-2022,15:41:00,148.4550,148.3363,148.5000,"169,837"
06-Jun-2022,15:42:00,148.5250,148.3683,148.5700,"213,003"
06-Jun-2022,15:43:00,148.3000,148.2600,148.5400,"157,934"
06-Jun-2022,15:44:00,148.2300,148.0700,148.3962,"164,243"
06-Jun-2022,15:45:00,148.4700,148.2200,148.4700,"175,168"
06-Jun-2022,15:46:00,148.4200,148.3588,148.4900,"114,350"
06-Jun-2022,15:47:00,148.3600,148.2818,148.4500,"98,411"
06-Jun-2022,15:48:00,148.3600,148.3000,148.4600,"93,077"
06-Jun-2022,15:49:00,148.3400,148.2500,148.3700,"107,393"
06-Jun-2022,15:50:00,148.3800,148.3200,148.4100,"109,049"
06-Jun-2022,15:51:00,148.2400,148.2372,148.4100,"102,091"
06-Jun-2022,15:52:00,148.4157,148.1850,148.4250,"133,985"
06-Jun-2022,15:53:00,148.3593,148.3500,148.5000,"169,890"
06-Jun-2022,15:54:00,148.2250,148.1821,148.3688,"152,303"
06-Jun-2022,15:55:00,148.1500,148.1000,148.3178,"107,265"
06-Jun-2022,15:56:00,148.0850,148.0500,148.2765,"138,113"
06-Jun-2022,15:57:00,148.0699,148.0000,148.2293,"130,636"
06-Jun-2022,15:58:00,148.0600,148.0100,148.1793,"293,225"
06-Jun-2022,15:59:00,148.0689,148.0100,148.1700,"124,657"
06-Jun-2022,16:00:00,148.1700,148.0300,148.2000,"128,667"
06-Jun-2022,16:01:00,148.2500,148.0970,148.2500,"140,888"
06-Jun-2022,16:02:00,148.2801,148.1022,148.2899,"117,675"
06-Jun-2022,16:03:00,148.2100,148.1442,148.3400,"144,731"
06-Jun-2022,16:04:00,148.1100,148.1000,148.2650,"206,863"
06-Jun-2022,16:05:00,147.9601,147.9339,148.1925,"223,971"
06-Jun-2022,16:06:00,147.9459,147.8700,148.1074,"243,296"
06-Jun-2022,16:07:00,147.9124,147.9000,148.0888,"129,208"
06-Jun-2022,16:08:00,147.9500,147.8300,148.0201,"111,787"
06-Jun-2022,16:09:00,147.7800,147.7300,147.9903,"173,865"
06-Jun-2022,16:10:00,147.5300,147.4700,147.8199,"321,468"
06-Jun-2022,16:11:00,147.5000,147.4100,147.7591,"172,109"
06-Jun-2022,16:12:00,147.3300,147.3100,147.5100,"153,682"
06-Jun-2022,16:13:00,147.1700,147.1200,147.3683,"223,700"
06-Jun-2022,16:14:00,147.1110,147.0400,147.1600,"198,125"
06-Jun-2022,16:15:00,147.0400,146.9800,147.3560,"268,465"
06-Jun-2022,16:16:00,147.0493,146.9850,147.1100,"140,167"
06-Jun-2022,16:17:00,146.7550,146.6900,147.1254,"301,333"
06-Jun-2022,16:18:00,146.5188,146.3900,146.7600,"343,323"
06-Jun-2022,16:19:00,146.5000,146.4400,146.8461,"197,828"
06-Jun-2022,16:20:00,146.1999,146.1500,146.7116,"281,122"
06-Jun-2022,16:21:00,146.2636,146.1500,146.4939,"299,511"
06-Jun-2022,16:22:00,146.1650,146.1500,146.3400,"294,272"
06-Jun-2022,16:23:00,146.0199,146.0100,146.2968,"275,191"
06-Jun-2022,16:24:00,146.2700,146.0100,146.2700,"278,511"
06-Jun-2022,16:25:00,146.2700,146.2100,146.3700,"363,571"
06-Jun-2022,16:26:00,146.2900,146.1400,146.3800,"206,790"
06-Jun-2022,16:27:00,146.4400,146.2850,146.4700,"190,374"
06-Jun-2022,16:28:00,146.4879,146.3200,146.4900,"161,496"
06-Jun-2022,16:29:00,146.5450,146.3476,146.5550,"190,122"
06-Jun-2022,16:30:00,146.5600,146.4600,146.6700,"277,823"
06-Jun-2022,16:31:00,146.4100,146.4000,146.6200,"141,647"
06-Jun-2022,16:32:00,146.5000,146.3000,146.5900,"267,274"
06-Jun-2022,16:33:00,146.3648,146.3050,146.5400,"119,035"
06-Jun-2022,16:34:00,146.3488,146.3300,146.4200,"69,184"
06-Jun-2022,16:35:00,146.2800,146.1900,146.3500,"146,080"
06-Jun-2022,16:36:00,146.3200,146.1200,146.3635,"160,593"
